item,itemLabel
http://www.wikidata.org/entity/Q15937156,Qiú
http://www.wikidata.org/entity/Q15938161,Luo
http://www.wikidata.org/entity/Q15938246,Ji (surname 蓟)
http://www.wikidata.org/entity/Q15940241,Pu
http://www.wikidata.org/entity/Q15940604,Lin
http://www.wikidata.org/entity/Q15940885,Hóng
http://www.wikidata.org/entity/Q15941832,Puyang
http://www.wikidata.org/entity/Q15942501,Yan
http://www.wikidata.org/entity/Q15943197,Yan
http://www.wikidata.org/entity/Q15943536,Qin
http://www.wikidata.org/entity/Q15948862,Ji (surname 汲)
http://www.wikidata.org/entity/Q15948877,Ji (surname 籍)
http://www.wikidata.org/entity/Q15952419,Q15952419
http://www.wikidata.org/entity/Q15953973,Xiāng
http://www.wikidata.org/entity/Q15956136,Q15956136
http://www.wikidata.org/entity/Q16077802,Q16077802
http://www.wikidata.org/entity/Q16077810,Xuanyuan
http://www.wikidata.org/entity/Q16077829,Q16077829
http://www.wikidata.org/entity/Q16077832,Zhangsun
http://www.wikidata.org/entity/Q16077840,Q16077840
http://www.wikidata.org/entity/Q16077869,Gǒng
http://www.wikidata.org/entity/Q16077876,Q16077876
http://www.wikidata.org/entity/Q16077897,Pu
http://www.wikidata.org/entity/Q16077930,Qī
http://www.wikidata.org/entity/Q16078212,Q16078212
http://www.wikidata.org/entity/Q16078222,Q16078222
http://www.wikidata.org/entity/Q16078311,Fú
http://www.wikidata.org/entity/Q16078332,Feng (surname 酆)
http://www.wikidata.org/entity/Q16078353,Q16078353
http://www.wikidata.org/entity/Q16078369,Q16078369
http://www.wikidata.org/entity/Q16078401,Q16078401
http://www.wikidata.org/entity/Q16078436,Shentu
http://www.wikidata.org/entity/Q16078442,Baili
http://www.wikidata.org/entity/Q16078676,Tuǒ
http://www.wikidata.org/entity/Q16078750,Q16078750
http://www.wikidata.org/entity/Q16078810,Ài
http://www.wikidata.org/entity/Q16078816,Q16078816
http://www.wikidata.org/entity/Q16259832,Shi
http://www.wikidata.org/entity/Q16260131,Q16260131
http://www.wikidata.org/entity/Q16260134,Gào
http://www.wikidata.org/entity/Q16260135,Gong
http://www.wikidata.org/entity/Q16260220,Hua
http://www.wikidata.org/entity/Q16260259,Q16260259
http://www.wikidata.org/entity/Q16260342,Jing
http://www.wikidata.org/entity/Q16260344,Q16260344
http://www.wikidata.org/entity/Q16260389,Kong
http://www.wikidata.org/entity/Q16260390,Kǎo
http://www.wikidata.org/entity/Q16260391,Q16260391
http://www.wikidata.org/entity/Q16260459,Lóng
