mythicalCreature,mythicalCreatureLabel,mythicalCreatureDescription
http://www.wikidata.org/entity/Q271990,Nāga,"deity or class of entity or being, taking the form of a very great snake"
http://www.wikidata.org/entity/Q2720272,Conde Estruch,personnage de légende
http://www.wikidata.org/entity/Q272149,Mongolian death worm,legendary deadly cryptid of the Gobi desert
http://www.wikidata.org/entity/Q2723089,Ulupi,a character in the Hindu epic Mahabharata
http://www.wikidata.org/entity/Q2723170,Ceroessa,"νύμφη, κόρη του Δία, μητέρα του Βύζαντα"
http://www.wikidata.org/entity/Q2723859,Camael,angel in Judeo-Christian mythology and angelology
http://www.wikidata.org/entity/Q27242163,Napoleon,bloodhound from Disney's Aristocats
http://www.wikidata.org/entity/Q27242185,Lafayette,Basset Hound from Disney's Aristocats
http://www.wikidata.org/entity/Q272805,Mephistopheles,demon
http://www.wikidata.org/entity/Q2729046,Bune,démon
http://www.wikidata.org/entity/Q2736568,Feathered Serpent,"Mayan or Aztec god of the west, winds, and rain"
http://www.wikidata.org/entity/Q2737829,Furfur,Goetic demon
http://www.wikidata.org/entity/Q2737953,crocotta,mythical dog-wolf of India or Ethiopia
http://www.wikidata.org/entity/Q2740602,Zepar,démon
http://www.wikidata.org/entity/Q2740607,Glasya-Labolas,démon
http://www.wikidata.org/entity/Q2740616,Gusion,a strong Great Duke of Hell in demonology
http://www.wikidata.org/entity/Q2740678,Leraje,Goetic demon
http://www.wikidata.org/entity/Q2741894,Aulanerk,inuit deity
http://www.wikidata.org/entity/Q2742049,Alignak,Inuit deity
http://www.wikidata.org/entity/Q2742962,Andrealphus,démon
http://www.wikidata.org/entity/Q27437099,Copper,bloodhound from Disney's The Fox and the Hound
http://www.wikidata.org/entity/Q27437569,Chief,dog from Disney's The Fox and the Hound
http://www.wikidata.org/entity/Q2743878,leontophone,small animal from Medieval bestiaries that is deadly to lions
http://www.wikidata.org/entity/Q2745280,Welsh Dragon,national symbol of Wales
http://www.wikidata.org/entity/Q2745293,Gamigin,Goetic demon
http://www.wikidata.org/entity/Q274600,Ladon,mythological serpent
http://www.wikidata.org/entity/Q2746145,Ipos,démon
http://www.wikidata.org/entity/Q2746267,Caim,Goetic demon
http://www.wikidata.org/entity/Q2746309,Amikiri,type of Japanese Yōkai
http://www.wikidata.org/entity/Q2746335,Raum,Goetic demon
http://www.wikidata.org/entity/Q27491048,Dodger,character from Disney's Oliver & Company
http://www.wikidata.org/entity/Q27492829,Einstein,"character from Disney's ""Oliver & Company"""
http://www.wikidata.org/entity/Q27493181,Francis,bulldog from Disney's Oliver & Company
http://www.wikidata.org/entity/Q27493214,Rita,Afghan Hound from Disney's Oliver & Company
http://www.wikidata.org/entity/Q27493493,Roscoe,doberman from Disney's Oliver & Company
http://www.wikidata.org/entity/Q27493503,Desoto,doberman from Disney's Oliver & Company
http://www.wikidata.org/entity/Q27493781,Georgette,Pudel aus Disney's Oliver & Company
http://www.wikidata.org/entity/Q2755653,Strzyga,slawische Volksglaube
http://www.wikidata.org/entity/Q2759722,Kala Rau,personage
http://www.wikidata.org/entity/Q276563,Nu,Egyptian deity
http://www.wikidata.org/entity/Q276765,Abaddon,place of destruction and angel of the abyss in the Hebrew Bible
http://www.wikidata.org/entity/Q277644,Sava Savanović,Vampirfiguren des serbischen Volksglaubens
http://www.wikidata.org/entity/Q2781767,Ziphius,fabeldier
http://www.wikidata.org/entity/Q2782192,Ambisagrus,Gaulish god identified with Jupiter
http://www.wikidata.org/entity/Q27870146,Forçut de Xixona,personatge mític de la cultura popular valenciana
http://www.wikidata.org/entity/Q27870154,Gegant del Romaní,personatge mític de la cultura popular valenciana
http://www.wikidata.org/entity/Q27870160,Tio dels Ossos,personatge fictici de la cultura popular valenciana
http://www.wikidata.org/entity/Q27870161,Ogre de la Caputxa Negra,personatge fictici de la cultura popular valenciana
http://www.wikidata.org/entity/Q27870168,Homenet,personaje ficticio de la cultura popular valenciana
http://www.wikidata.org/entity/Q27870170,nyítols,personatges mitològics de la cultura popular valenciana
http://www.wikidata.org/entity/Q27902974,Imbrasus,ancient river of Samos
http://www.wikidata.org/entity/Q2795785,cucuio,
http://www.wikidata.org/entity/Q279639,Xolotl,Aztec god
http://www.wikidata.org/entity/Q279782,Abarbarea,water deity
http://www.wikidata.org/entity/Q2798319,horned serpent,
http://www.wikidata.org/entity/Q27994949,Captain Barnacles,A bear from the animated TV series The Octonauts
http://www.wikidata.org/entity/Q27994954,Dr Shellington,character from TV series and picture books The Octonauts
http://www.wikidata.org/entity/Q27994956,Dashi,character from the animated TV series and books The Octonauts
http://www.wikidata.org/entity/Q28007307,Necile,wood nymph who becomes the adoptive mother of Santa Claus in the 1902 novel The Life and Adventures of Santa Claus
http://www.wikidata.org/entity/Q28008525,Saitine,character from Disney's Wreck-It Ralph
http://www.wikidata.org/entity/Q28035436,Larry,character from Disney's Zootopia
http://www.wikidata.org/entity/Q28035459,Gary,character from Disney's Zoomania
http://www.wikidata.org/entity/Q28035484,Travis,character from Disney's Zootopia
http://www.wikidata.org/entity/Q28045772,Apheidas,Kentaur
http://www.wikidata.org/entity/Q280712,Gullinbursti,mythical creature
http://www.wikidata.org/entity/Q28076531,Štědrá bába,postava
http://www.wikidata.org/entity/Q28112243,Polydora,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q28113345,Hylaeus,centauro della mitologia greca
http://www.wikidata.org/entity/Q28130191,Vishap,criatura de la mitología armenia
http://www.wikidata.org/entity/Q28136167,Tur,
http://www.wikidata.org/entity/Q28136294,She-wolf,female wolf who rescued Romulus and Remus in the legendary tale of Rome's creation
http://www.wikidata.org/entity/Q28199419,Euryalus,uno dei ciclopi nella mitologia greca
http://www.wikidata.org/entity/Q2821880,Abrahel,demonio de genero femenino
http://www.wikidata.org/entity/Q28224106,Symaithis,Najade der griechischen Mythologie
http://www.wikidata.org/entity/Q28240858,дивы-феи,существа из татарской мифологии
http://www.wikidata.org/entity/Q2829098,Akkorokamui,gigantic octopus-like monster from Ainu folklore
http://www.wikidata.org/entity/Q2840148,Alraune,German mythological creature
http://www.wikidata.org/entity/Q2840329,Amala,giant in Tshmshian mythology
http://www.wikidata.org/entity/Q28415958,地牛,
http://www.wikidata.org/entity/Q28418194,吸血老太婆,
http://www.wikidata.org/entity/Q2842133,Tardo,
http://www.wikidata.org/entity/Q2846937,Andromalius,démon
http://www.wikidata.org/entity/Q285529,Shachihoko,Japanese mythological creature
http://www.wikidata.org/entity/Q285537,Enenra,Japanese monster composed of smoke and darkness
http://www.wikidata.org/entity/Q28563696,Asterope,Ωκεανίδα
http://www.wikidata.org/entity/Q2856523,hercynisch hert,
http://www.wikidata.org/entity/Q2857833,Anxo,personnage de la mythologie basque
http://www.wikidata.org/entity/Q2858114,Apalala,Nāga in Buddhist mythology
http://www.wikidata.org/entity/Q2859285,Pasithoe,One of the Oceanids
http://www.wikidata.org/entity/Q2860725,Ardescos,
http://www.wikidata.org/entity/Q2861030,Argolis,fleuve
http://www.wikidata.org/entity/Q2861418,Aristaeus,giant in Greek mythology
http://www.wikidata.org/entity/Q2861560,Arkan Sonney,
http://www.wikidata.org/entity/Q28649933,Usas,beschermengel
http://www.wikidata.org/entity/Q2866625,Asiaq,inuit deity
http://www.wikidata.org/entity/Q28666574,Пурьгине-паз,
http://www.wikidata.org/entity/Q28685098,Kuruppa,福岡県久留米市のイメージキャラクター
http://www.wikidata.org/entity/Q28685478,はじかき,
http://www.wikidata.org/entity/Q2868617,Astraios,géant dans la mythologie grecque
http://www.wikidata.org/entity/Q2875978,Valac,demons
http://www.wikidata.org/entity/Q2878101,Babys,görög mitológiai alak
http://www.wikidata.org/entity/Q2879822,Baigujing,demon from the novel Journey to the West
http://www.wikidata.org/entity/Q28806897,second hobgoblin,fictional character from Son of Flubber
http://www.wikidata.org/entity/Q28806962,first hobgoblin,fictional character from Son of Flubber
http://www.wikidata.org/entity/Q28810942,Peristera,nymph in Greek mythology
http://www.wikidata.org/entity/Q2890661,Spercheus,Flussgott der griechischen Mythologie
http://www.wikidata.org/entity/Q2898796,Telo,Celtic god
http://www.wikidata.org/entity/Q2899061,Latis,
http://www.wikidata.org/entity/Q2902427,Bicorn and Chichevache,medieval fabulous beasts used to satirize marriage relationships
http://www.wikidata.org/entity/Q2904871,Bitard,
http://www.wikidata.org/entity/Q2907917,Bobbi-Bobbi,أفعى
http://www.wikidata.org/entity/Q2910190,Bonkers D. Bobcat,Bonkers character
http://www.wikidata.org/entity/Q2913206,Agrat bat Mahlat,demon in Jewish mythology
http://www.wikidata.org/entity/Q2913871,White Dragon Horse,character in the Chinese novel Journey to the West
http://www.wikidata.org/entity/Q29166150,Thrace,"figure in Greek mythology, beloved of Jupiter, mother of Bithynus"
http://www.wikidata.org/entity/Q2917329,Benthameleón,demonio
http://www.wikidata.org/entity/Q2919389,Wormwood,Biblical representation of bitterness and a star at the end of days
http://www.wikidata.org/entity/Q2920710,Ocho-Kochi,
http://www.wikidata.org/entity/Q2922717,Bownessie,
http://www.wikidata.org/entity/Q2927718,Buggane,Isle of Mann folklore figure
http://www.wikidata.org/entity/Q2929714,Bécut,
http://www.wikidata.org/entity/Q2930007,Beroe,nymph in Greek mythology
http://www.wikidata.org/entity/Q2930127,Monstre du Valais,"animal mystérieux du canton du Valais, Suisse"
http://www.wikidata.org/entity/Q2930134,Bête à sept têtes,Monstre
http://www.wikidata.org/entity/Q2934408,Calu,divinità etrusca
http://www.wikidata.org/entity/Q2934546,Calybe,nymph from Greek mythology
http://www.wikidata.org/entity/Q2937275,Capheira,Oceanid of Greek mythology
http://www.wikidata.org/entity/Q2938012,Lou Carcolh,personne folklorique des Landes
http://www.wikidata.org/entity/Q29394159,Abalam,Prince of Hell
http://www.wikidata.org/entity/Q2943528,Caystrus,river god of Asia Minor
http://www.wikidata.org/entity/Q2943809,Ceffyl Dŵr,water horse in Welsh folklore
http://www.wikidata.org/entity/Q29463635,Symaithos,Flussgott der griechischen Mythologie
http://www.wikidata.org/entity/Q29470201,Erytheia,nymph in Greek mythology
http://www.wikidata.org/entity/Q29490124,Carya,"figure in Greek mythology, Hamadryad"
http://www.wikidata.org/entity/Q29564945,Callirhoe,tyrische Najade der griechischen Mythologie
http://www.wikidata.org/entity/Q2962899,Cheval Gauvin,legendary evil horse
http://www.wikidata.org/entity/Q2962903,Cheval Mallet,horse in French folklore
http://www.wikidata.org/entity/Q2962975,Caballo marino chilote,aquatic creature in Chilote mythology
http://www.wikidata.org/entity/Q2963796,Chinthe,lion in Burmese culture
http://www.wikidata.org/entity/Q29686726,Anthracia,Arcadian nymph in Greek mythology
http://www.wikidata.org/entity/Q29787841,Cymodocea,ninfa della mitologia greca
http://www.wikidata.org/entity/Q2980753,Cleocharia,mythologic queen of Laconia in Greek mythology
http://www.wikidata.org/entity/Q2981117,Hitotsume-kozō,日本の妖怪
http://www.wikidata.org/entity/Q29856413,Prosymna,mythical daughter of Asterion
http://www.wikidata.org/entity/Q2986584,Abumi-guchi,Yōkai in Gazu Hyakki Tsurezure Bukuro
http://www.wikidata.org/entity/Q2987501,Kui,figure in Chinese mythology
http://www.wikidata.org/entity/Q2987780,Salacia,Roman goddess of salt water
http://www.wikidata.org/entity/Q2992141,Astghik,deity
http://www.wikidata.org/entity/Q2998824,Coulobre,"legendary beast, said to hunt the Fontaine de Vaucluse"
http://www.wikidata.org/entity/Q30058278,Asopis,νύμφη της ελληνικής μυθολογίας
http://www.wikidata.org/entity/Q30067653,Zozo,demon
http://www.wikidata.org/entity/Q3012621,Damasen,Greek mythological creature
http://www.wikidata.org/entity/Q30158710,Aziel,démon évoqué par Faust
http://www.wikidata.org/entity/Q30177090,Złota Kaczka,"mythical creature popular in the folklore of Warsaw, Poland"
http://www.wikidata.org/entity/Q30179315,Zabulon,démon décrit dans le Dictionnaire infernal de Collin de Plancy
http://www.wikidata.org/entity/Q30180049,Zacharie,homme se faisant passer pour un revenant en Pologne à la fin du XVIe siècle (décrit dans le Dictionnaire infernal de Collin de Plancy)
http://www.wikidata.org/entity/Q3023844,Tam Kung,divinità cinese
http://www.wikidata.org/entity/Q30302839,karajishi,mythical guardian lion in Japanese folkore
http://www.wikidata.org/entity/Q30307637,Финист,"птица из славянской мифологии, сокол-оборотень"
http://www.wikidata.org/entity/Q30307822,The Genie of the Lamp,character from Aladdin and the Wonderful Lamp
http://www.wikidata.org/entity/Q30308019,Bergmönch,mountain spirit from German folklore
http://www.wikidata.org/entity/Q30310171,Roggenwolf,field spirit
http://www.wikidata.org/entity/Q30319114,Gajendra,mythological elephant
http://www.wikidata.org/entity/Q30321315,Sumpurnis,manlike ogre with a dog’s snout
http://www.wikidata.org/entity/Q3032423,Divona,Gaulish deity
http://www.wikidata.org/entity/Q303769,Aatxe,Basque guardian bull-spirit
http://www.wikidata.org/entity/Q3039127,Drapé (legend),French folkloric horse
http://www.wikidata.org/entity/Q3040510,Mbielu-Mbielu-Mbielu,animal légendaire qui vivrait au Congo
http://www.wikidata.org/entity/Q3041573,Phenex,Goetic demon
http://www.wikidata.org/entity/Q3042185,Dzahui,Dios mixteco de la lluvia
http://www.wikidata.org/entity/Q304227,Aba,Najad in Greek mythology
http://www.wikidata.org/entity/Q3045643,Dōnotsura,ёкай
http://www.wikidata.org/entity/Q3046467,Ubume,Japanese yōkai of pregnant women
http://www.wikidata.org/entity/Q30491044,Cuca,
http://www.wikidata.org/entity/Q3054744,Shangyang,Mythological Chinese rainbird
http://www.wikidata.org/entity/Q305548,Abarbarea,"n Greek mythology, Abarbaree or Abarbarea (Ancient Greek: Ἀβαρβαρέα) was a naiad nymph and one of the three ancestors of the Tyrians, along with Callirrhoe and Drosera"
http://www.wikidata.org/entity/Q305611,Abas,"mythological character, one of the Centaurs"
http://www.wikidata.org/entity/Q3056199,Peg Powler,hag and water spirit in English folklore
http://www.wikidata.org/entity/Q3060724,Europe,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q3060927,Eurytos,Greek mythological giant
http://www.wikidata.org/entity/Q30612317,almaz,mythological forest creature
http://www.wikidata.org/entity/Q3065575,Highgate Vampire,supposed supernatural activity at Highgate Cemetery in London in the 1970s.
http://www.wikidata.org/entity/Q30668413,Barney Bear,animated character
http://www.wikidata.org/entity/Q3072763,Far darrig,faerie of Irish mythology
http://www.wikidata.org/entity/Q3078917,Amdusias,démon
http://www.wikidata.org/entity/Q308141,Abdiel,"one of the seraphim, mentioned in Milton's Paradise Lost"
http://www.wikidata.org/entity/Q3086495,Thalia,"nymph, daughter of Hephaestus"
http://www.wikidata.org/entity/Q3086527,Megaguirus,fictional Godzilla monster or kaiju
http://www.wikidata.org/entity/Q3089703,Faunus,"Roman horned god of the forest, plains and fields"
http://www.wikidata.org/entity/Q3094246,Gadrel,biblical archangel
http://www.wikidata.org/entity/Q3094703,Galeru,
http://www.wikidata.org/entity/Q3094873,Galtzagorriak,personatge de la mitologia basca
http://www.wikidata.org/entity/Q30974697,Quetzalcoatl,kaiju from Godzilla: The Series
http://www.wikidata.org/entity/Q3104851,Peuchen,
http://www.wikidata.org/entity/Q3108877,Aobōzu,Japanese yōkai
http://www.wikidata.org/entity/Q3109182,Ashi-magari,"ghostly phenomenon from the folklore of Kagawa Prefecture on Shikoku, Japan"
http://www.wikidata.org/entity/Q3109191,Aonyōbō,
http://www.wikidata.org/entity/Q3116535,Decarabia,démon
http://www.wikidata.org/entity/Q3116762,Gringolet,"legendary horse from Arthurian legend, Sir Gawain's horse"
http://www.wikidata.org/entity/Q3116776,Gripet,Type of mythical creature
http://www.wikidata.org/entity/Q3120789,Gullinkambi,rooster from Norse mythology
http://www.wikidata.org/entity/Q3129694,Helhest,three-legged horse in Danish folklore
http://www.wikidata.org/entity/Q31324788,รามสูร,东南亚雷神
http://www.wikidata.org/entity/Q3135501,Hikeshibaba,ёкай
http://www.wikidata.org/entity/Q3137449,Suijin,Shinto god of water in Japan
http://www.wikidata.org/entity/Q3140400,Hoplodamus,giant of Greek mythology
http://www.wikidata.org/entity/Q3141720,Ocypete,one of the Harpies in Greek mythology
http://www.wikidata.org/entity/Q3147753,Ida,"Greek nymph, nurse of Zeus"
http://www.wikidata.org/entity/Q3147887,Idliragijenget,Inuit deity
http://www.wikidata.org/entity/Q3179570,Zirnitra,
http://www.wikidata.org/entity/Q3183062,joint snake,legendary creature
http://www.wikidata.org/entity/Q3194325,Kawaakago,
http://www.wikidata.org/entity/Q3195554,Keshi,Demon in Hindu mythology
http://www.wikidata.org/entity/Q3200444,Harpina,"Naiad nymph, daughter of Phliasian Asopus and Metrope"
http://www.wikidata.org/entity/Q3201232,Kamohoalii,Hawaiian Shark God
http://www.wikidata.org/entity/Q321169,Eligos,démon
http://www.wikidata.org/entity/Q321216,Abiku,Yoruba word
http://www.wikidata.org/entity/Q321298,Aegina,nymph
http://www.wikidata.org/entity/Q321305,Morgan le Fay,Arthurian legend character
http://www.wikidata.org/entity/Q3219468,Mamuna,demon żeński w wierzeniach dawnych Słowian
http://www.wikidata.org/entity/Q322585,Abnoba,water deity
http://www.wikidata.org/entity/Q3231467,Dantalion,démon
http://www.wikidata.org/entity/Q3231630,Amy,Goetic demon
http://www.wikidata.org/entity/Q3231694,Haagenti,démon
http://www.wikidata.org/entity/Q3231710,Orias,Goetic demon
http://www.wikidata.org/entity/Q3231717,Kimaris,66th demon of the first part of the Lemegeton
http://www.wikidata.org/entity/Q3231732,Crocell,demon
http://www.wikidata.org/entity/Q3232523,Shax,demon described in the Ars Goetia
http://www.wikidata.org/entity/Q3235493,Vual,démon
http://www.wikidata.org/entity/Q3235522,Malthus,demon
http://www.wikidata.org/entity/Q3235533,Forneus,Goetic demon
http://www.wikidata.org/entity/Q3235542,Bifrons,Demon in the Lesser Key of Solomon
http://www.wikidata.org/entity/Q3235546,Bathin,démon
http://www.wikidata.org/entity/Q3235897,Marchosias,35th Demon in the Ars Goetia
http://www.wikidata.org/entity/Q3235900,Foras,"President of Hell, commanding 29 legions of demons"
http://www.wikidata.org/entity/Q3235908,Ose,demon
http://www.wikidata.org/entity/Q3235916,Vapula,démon
http://www.wikidata.org/entity/Q3235924,Saleos,démon
http://www.wikidata.org/entity/Q32361104,Кудава,"дохристианское божество мордвы, покровительница дома"
http://www.wikidata.org/entity/Q3238975,Vepar,démon
http://www.wikidata.org/entity/Q3238982,Sabnak,démon
http://www.wikidata.org/entity/Q3239966,Nagaraja,Indian religious figure
http://www.wikidata.org/entity/Q3240860,Lilith,fictional character of Marvel Comics
http://www.wikidata.org/entity/Q3242344,Liriel Baenre,fictional character
http://www.wikidata.org/entity/Q3243942,Ophiotaurus,"legendary creature, part bull and part serpent, in Greek mythology"
http://www.wikidata.org/entity/Q3254885,Bedawang,balinese mythical turtle carrying the world
http://www.wikidata.org/entity/Q3267010,Bake-kujira,"mythical Japanese yōkai (ghost, phantom, or strange apparition) from western Japan"
http://www.wikidata.org/entity/Q3267273,Mokkurkalfe,jötunn
http://www.wikidata.org/entity/Q326767,Thaumas,sea god of Greek mythology
http://www.wikidata.org/entity/Q3267941,Blóðughófi,cheval du dieu Freyr
http://www.wikidata.org/entity/Q3268286,Clover,"production name given to the giant, fictional monster that appears in the 2008 film Cloverfield"
http://www.wikidata.org/entity/Q3269950,cetus,sea monster or large sea creature
http://www.wikidata.org/entity/Q3270327,Lelantos,titanide
http://www.wikidata.org/entity/Q3271301,Potrimpo,baltský bůh
http://www.wikidata.org/entity/Q3272925,Haurvatat,Zoroastrian Amesha Spenta and hypostasis of wholeness/perfection
http://www.wikidata.org/entity/Q3275166,Seere,
http://www.wikidata.org/entity/Q3275181,Mada,Hindu demon
http://www.wikidata.org/entity/Q3276134,Red Boy,Journey to the West character
http://www.wikidata.org/entity/Q3277096,Appias,водное божество
http://www.wikidata.org/entity/Q32773663,Noonday Demon,demon
http://www.wikidata.org/entity/Q3277613,Liekkiö,
http://www.wikidata.org/entity/Q3284925,Mamaragan,Storm god in Australian Aboriginal mythology
http://www.wikidata.org/entity/Q3288593,Feng Bo,Taoist deity of the wind
http://www.wikidata.org/entity/Q3290617,Margot la fée,créature des légendes bretonnes
http://www.wikidata.org/entity/Q33113858,赤ジュ,
http://www.wikidata.org/entity/Q33131392,Pyrois,horse of the god Helios according to Ovid
http://www.wikidata.org/entity/Q3314441,Athos,mythical giant
http://www.wikidata.org/entity/Q3317775,Moddey Dhoo,legendary Manx ghost-dog
http://www.wikidata.org/entity/Q3318761,Vellamo,deity
http://www.wikidata.org/entity/Q3318918,Cottus,one of the Hundred-Handers
http://www.wikidata.org/entity/Q3320063,Apalpador,Apalpar
http://www.wikidata.org/entity/Q3321513,Nabia,goddess
http://www.wikidata.org/entity/Q332242,Buraq,mythical horse in Islamic tradition
http://www.wikidata.org/entity/Q3327314,Mu'ye,dieu de la pluie des Otomis
http://www.wikidata.org/entity/Q3328869,Mussie,"cryptid rumored to live in Muskrat Lake in Ontario, Canada"
http://www.wikidata.org/entity/Q33300464,Imbreus,in der griechischen Mythologie einer der Kentauren
http://www.wikidata.org/entity/Q3331244,Yakub,noted black scientist within the beliefs of the Nation of Islam
http://www.wikidata.org/entity/Q3343418,Nootaikok,inuit deity
http://www.wikidata.org/entity/Q334447,Kratos,Titan from Greek mythology
http://www.wikidata.org/entity/Q334456,Erymanthian Boar,mythological boar
http://www.wikidata.org/entity/Q3346508,nuton,créature légendaire de Belgique
http://www.wikidata.org/entity/Q334749,Abu,deity
http://www.wikidata.org/entity/Q3349027,Ocyrhoe,"mother, by Hippasus, of Hippomedon"
http://www.wikidata.org/entity/Q335179,hippogriff,legendary creature
http://www.wikidata.org/entity/Q3356262,Oriande,fiktive Figur
http://www.wikidata.org/entity/Q3357349,Xiangliu,Chinese mythological snake monster
http://www.wikidata.org/entity/Q3357642,Othreis,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q3357686,Otomitl,aztec giant
http://www.wikidata.org/entity/Q3357697,Otus,son of Gaia
http://www.wikidata.org/entity/Q3361417,Aglaope,one of the Sirens in Greek mythology
http://www.wikidata.org/entity/Q336230,Orthrus,mythical creature
http://www.wikidata.org/entity/Q3362486,Underwater panther,indigenous folk monster
http://www.wikidata.org/entity/Q338097,"Lech, Czech, and Rus","3 legendary brothers, each the mythical founder of the 3 Slavic peoples (Poles, Czechs, and the Rus'), appearing in the Wielkopolska Chronicle"
http://www.wikidata.org/entity/Q3401289,Henwen,传说母猪
http://www.wikidata.org/entity/Q3403762,Dip,evil demonic mythological dog that drinks people's blood
http://www.wikidata.org/entity/Q3407456,Pronoia,Oceanid nymph
http://www.wikidata.org/entity/Q3410251,Ptelea,ancient Greek mythological figure
http://www.wikidata.org/entity/Q3411759,Pelorus,Γίγαντας της Ελληνικής μυθολογίας
http://www.wikidata.org/entity/Q3411841,Penelope,dryad
http://www.wikidata.org/entity/Q3411899,Periboea,Oceanid of Greek mythology
http://www.wikidata.org/entity/Q341479,Hesione,Wikimedia disambiguation page
http://www.wikidata.org/entity/Q3421356,Wee Walter Messenger,"fairytale's character at Efteling, Netherlands"
http://www.wikidata.org/entity/Q342316,Pronoe,One of the nereids
http://www.wikidata.org/entity/Q3427486,Repun Kamuy,
http://www.wikidata.org/entity/Q3437147,Robin Hood,Disney character
http://www.wikidata.org/entity/Q346547,Adad,mesopotamian deity
http://www.wikidata.org/entity/Q3467762,Jibril,angel in Islam; cognate to the Judeo-Christian Gabriel
http://www.wikidata.org/entity/Q3478871,Seps,mythical animal
http://www.wikidata.org/entity/Q3479866,Vision Serpent,Mayan diety
http://www.wikidata.org/entity/Q3484100,Simbi,mythical serpents in Haitian Vodou
http://www.wikidata.org/entity/Q3484151,Simiot,devilish creature
http://www.wikidata.org/entity/Q3486963,Loveland frog,"legendary humanoid frog allegedly spotted in Loveland, Ohio, US"
http://www.wikidata.org/entity/Q3486985,Guivre,Dragonlike mythical creature
http://www.wikidata.org/entity/Q3487791,Choronzon,demon/devil in the occult system of Enochian magic
http://www.wikidata.org/entity/Q3493090,Pitys,in Greek mythology an Oread nymph who was pursued by Pan
http://www.wikidata.org/entity/Q3493453,Borysthenes,ancient Greek river and river god
http://www.wikidata.org/entity/Q3499829,Zduhać,legendary creature in Balkan folklore
http://www.wikidata.org/entity/Q3502914,Bolg,Middle-earth character
http://www.wikidata.org/entity/Q3503382,Sea goat,legendary aquatic creature
http://www.wikidata.org/entity/Q3509585,Sytry,
http://www.wikidata.org/entity/Q3513540,Tabris,
http://www.wikidata.org/entity/Q3514118,Tajín,
http://www.wikidata.org/entity/Q3514860,Athis,mythological demi-god
http://www.wikidata.org/entity/Q3515286,Tante Arie,legendary fairy from French folklore
http://www.wikidata.org/entity/Q3525267,Finnbhennach,taureau de la mythologie irlandaise
http://www.wikidata.org/entity/Q3529413,Tirípeme Curicaueri,
http://www.wikidata.org/entity/Q3530058,Tlaloquetotontli,
http://www.wikidata.org/entity/Q3530061,Tlaloque,"Ayudantes del dios azteca Tláloc, se encargaban de hacer llover"
http://www.wikidata.org/entity/Q3543981,Boginka,Slavic female spirit
http://www.wikidata.org/entity/Q3549907,Ungaikyō,Japanese folklore
http://www.wikidata.org/entity/Q3549914,Ungud,az ausztrál őslakos mitológiájában kígyóisten
http://www.wikidata.org/entity/Q3552530,Usagi,créature légendaire
http://www.wikidata.org/entity/Q3553687,Steropes,"cyclops in Greek mythology (""lightning"")"
http://www.wikidata.org/entity/Q3555225,Vehuiah,angel in Kabbalistic thought
http://www.wikidata.org/entity/Q3560453,Argyra,"Greek nymph, one of the Naiads"
http://www.wikidata.org/entity/Q3561511,Falak,
http://www.wikidata.org/entity/Q3563080,Duberdicus,
http://www.wikidata.org/entity/Q3563978,Vegoia,etruscan mythology's character
http://www.wikidata.org/entity/Q3564956,Teledice,Nymphe der griechischen Mythologie
http://www.wikidata.org/entity/Q3564989,Nerites,A Greek deity
http://www.wikidata.org/entity/Q3566464,Šemík,bájný kůň z českých pověstí
http://www.wikidata.org/entity/Q3569725,Wollunqua,
http://www.wikidata.org/entity/Q3572715,Zaldi,
http://www.wikidata.org/entity/Q3574670,Zakur,créature imaginaire
http://www.wikidata.org/entity/Q3576512,Zéphyr,"lutin, personnage du roman de Perceforest au XIVe siècle."
http://www.wikidata.org/entity/Q358242,unnamed eagle on the top of Yggdrasil,Norse mythical animal
http://www.wikidata.org/entity/Q3603135,Abaste,
http://www.wikidata.org/entity/Q3605939,Aellopoda,"AELLŎPVS , ŏdis, Gr . Αἐλλόπους, οδος, ( ⇒ Tab. IV.) ebenfalls eine der Harpyien, welche den Phineus plageten, und da sie Zetes und Calais verf"
http://www.wikidata.org/entity/Q3606127,Aethon,horse of Aeolus in Greek mythology
http://www.wikidata.org/entity/Q3606663,Agno,nymph
http://www.wikidata.org/entity/Q3607089,Aigamuxa,Legendary creature
http://www.wikidata.org/entity/Q3607226,Αίθη,
http://www.wikidata.org/entity/Q3611629,Halie,Greek nymph
http://www.wikidata.org/entity/Q3611634,Haliacmon,ποτάμιος θεός
http://www.wikidata.org/entity/Q3611665,Alice,mytologická řecká postava
http://www.wikidata.org/entity/Q3611796,Halimede,Nereid of Greek mythology
http://www.wikidata.org/entity/Q3613853,Ambrosia,a nymph in Greek mythology
http://www.wikidata.org/entity/Q3614482,Ammuntadore,
http://www.wikidata.org/entity/Q3615214,Achiroe,naiad in Greek mythology
http://www.wikidata.org/entity/Q3615218,Ancio,centaur
http://www.wikidata.org/entity/Q3616095,天白信仰,
http://www.wikidata.org/entity/Q3617509,Animale di Seth,
http://www.wikidata.org/entity/Q3621995,Nomia,nymph of ancient Arcadia
http://www.wikidata.org/entity/Q3622436,Argiope,"Greek nymph, mother of Thamyris"
http://www.wikidata.org/entity/Q3622996,Xevioso,god of thunder in the Dahomey mythology
http://www.wikidata.org/entity/Q3625559,Strymon,river god of Greek antiquity
